행정 구역,업소명,소재지,전화번호,관리구분
경북 포항시 남구,포항충전소,경북 포항시 남구 대잠동 959-4,054-275-2923,자동차충전
경북 포항시 남구,오천LPG충전소,경북 포항시 남구 오천읍 구정1리 275-2외2필지,054-292-9988,자동차+13kg용기
경북 포항시 남구,대송가스충전소,경북 포항시 남구 대송면 제내리 776,054-285-1100,자동차충전
경북 포항시 남구,자명충전소,경북 포항시 남구 연일읍 자명리 728-1,054-275-9800,자동차충전
경북 포항시 남구,(주)천일가스텍,경북 포항시 남구 오천읍 진전리 295-2,054-284-1001,탱크로리
경북 포항시 남구,이동I/C충전소,"경북 포항시 남구 이동 535,543-2,536번지",054-246-0009,자동차충전
경북 포항시 남구,문덕LPG충전소,경북 포항시 남구 오천읍 문덕리 32-3,054-261-5922,자동차충전
경북 포항시 북구,한승엘피지충전소,경북 포항시 북구 흥해읍 용천1리 1147-29,054-261-4483,자동차충전
경북 포항시 북구,우천엘피지충전소,경북 포항시 북구 장성동 831-2 외 6필지,054-251-3033,자동차충전
경북 포항시 북구,한국광유(주)항구충전소,경북 포항시 북구 항구동 97-7,054-242-0051,자동차충전
경북 포항시 북구,포항유업(주),경북 포항시 북구 우현동 298,054-248-8968,자동차충전
경북 포항시 북구,(주)청하가스충전소,경북 포항시 북구 청하면 미남리 135-9외,054-232-0324,자동차충전
경북 포항시 북구,성곡IC엘피지충전소,경북 포항시 북구 흥해읍 학천리 57-3,054-261-2292,자동차충전
경북 포항시 북구,삼양산업(주),경북 포항시 북구 흥해읍 덕장리 79-37,054-262-0033,자동차+13kg용기
경북 포항시 북구,포항IC주유소충전소(주)신일,경북 포항시 북구 흥해읍 대련리 333-1,054-261-5115,자동차충전
경북 포항시 북구,영일만엘피지충전소,"경북 포항시 북구 용흥동 34-12,458",054-255-0123,자동차충전
경북 포항시 북구,동아LPG충전소,"경북 포항시 북구 용흥동 460,460-6,460-7,산34",054-242-9599,자동차충전
경북 포항시 북구,포항개인택시 제2충전소,경북 포항시 북구 장성동 145,054-255-3381,자동차충전
경북 포항시 북구,포항개인택시 제3충전소,경북 포항시 북구 우현동 452-1,054-726-1101,자동차충전
경북 포항시 북구,양덕스마일LPG충전소,경북 포항시 북구 양덕동 824-1,054-246-7755,자동차충전
경남 거제시,거제충전소,경남 거제시 연초면 연사리 1304-1번지,055-636-3311,자동차충전
경남 거제시,"거제삼성충전소(구,고현엘피지충전소)",경남 거제시 사등면 사곡리 789-15,055-638-5179,자동차충전
경남 거제시,엘림가스산업,경남 거제시 두모동 475-1,055-682-6699,용기+자동차+13kg용기
경남 거제시,청포가스충전소,경남 거제시 사등면 청곡리 704-1,055-633-6961,자동차충전
경남 거제시,SK충전소,경남 거제시 사등면 사등리 71번지,055-634-3603,자동차충전
경남 거제시,(주)대하디엔지,경남 거제시 상동동 122-4번지외1필지,055-634-2300,자동차충전
경남 거제시,이원거제LPG충전소,경남 거제시 연초면 죽토리 556-2,055-634-1239,자동차충전
경남 거제시,거제옥산충전소(주),경남 거제시 거제면 옥산리 295-2번지,055-633-8088,용기+자동차+탱크+13kg용기
경남 거제시,(주)성주에너지,경남 거제시 아양동 111-1,055-682-3333,용기+자동차+13kg용기
경남 거제시,새거제충전소,"경남 거제시 장평동 861-30,861-31,861-32",055-636-8548,자동차충전
경남 거제시,(주)성주에너지 옥포충전소,경남 거제시 옥포동 192번지,055-688-9192,용기+자동차+13kg용기
경남 거제시,(주)천일에너지 거가충전소,경남 거제시 덕포동 287번지,055-688-0147,자동차충전
경남 거창군,(주)승진에너지거창담양방향충전소,경남 거창군 가조면 도리 산181번지,055-941-0863,자동차충전
경남 거창군,거창제일엘피지충전소,경남 거창군 거창읍 대평리 926-6,055-945-3051,자동차충전
경남 거창군,(합)거창에너지,"경남 거창군 거창읍 정장리 406-4,6번지",055-945-2810,자동차충전
경남 거창군,거창LPG충전소,경남 거창군 거창읍 송정리 220-1번지,055-944-6840,용기+자동차+13kg용기
경남 고성군,고성엘피지충전소,경남 고성군 고성읍 이당리 286-1번지,055-674-2558,자동차충전
경남 고성군,(주)대성종합가스,경남 고성군 고성읍 율대리 180,055-673-4641,용기+탱크+13kg용기
경남 고성군,공룡충전소,경남 고성군 회화면 삼덕리 500,055-672-3104,자동차충전
경남 고성군,(주)대우에너지,경남 고성군 마암면 두호리 531-5,055-674-6771,자동차충전
경남 고성군,금강충전소,경남 고성군 고성읍 율대리 662-1,055-674-8031,자동차충전
경남 고성군,옥수LPG,경남 고성군 회화면 삼덕리 530-9번지외6필지,055-673-4477,자동차충전
경남 고성군,(주)경양엘피지(율대충전소),경남 고성군 고성읍 율대리 656-9번지,055-673-5164,자동차충전
경남 고성군,(주)연합진흥 고성공룡나라(하남)충전소,경남 고성군 대가면 신전리 67,055-674-8062,자동차충전
경남 고성군,동방LPG충전소,경남 고성군 고성읍 우산리 4-2,055-674-1976,용기+자동차+탱크+13kg용기
경남 고성군,(주)연합진흥공룡나라(통영)충전소,경남 고성군 대가면 송계리 447,055-674-2062,자동차충전
경남 김해시,부경에너지(주)알뜰제2충전소,경남 김해시 삼계동 923-2 (푸른충전소),055-312-6690,자동차충전
경남 김해시,관동가스충전소,경남 김해시 관동동 693-1,055-313-6622,자동차충전
경남 김해시,부경에너지(주)황제충전소,경남 김해시 진영읍 신용리 218,055-342-1201,자동차충전
경남 김해시,(주)경인석유 고속도로진영(상)충전소,경남 김해시 진영읍 우동리 300-3,055-342-0878,자동차충전
경남 김해시,풀무원식품(주) 장유(부산방향)충전소,경남 김해시 부곡동 산53-1,055-313-2610,자동차충전
경남 김해시,(주)가온,경남 김해시 풍유동 224-1,055-329-2603,자동차충전
경남 김해시,MS에너지(주),경남 김해시 한림면 가산리 347-4,055-345-1117,용기+자동차+탱크+13kg용기
경남 김해시,이원 김해LPG충전소,경남 김해시 어방동 1067-2,055-322-2311,용기+자동차+탱크+13kg용기
경남 김해시,태영가스충전소,경남 김해시 진영읍 내룡리 11,055-345-6345,자동차충전
경남 김해시,동양가스산업(주) 알뜰 서김해IC충전소,경남 김해시 풍유동 228-1,055-325-0047,자동차충전
경남 김해시,칠산충전소,경남 김해시 풍유동 713-9,055-321-0070,자동차충전
경남 김해시,김해개인택시복지충전소,경남 김해시 외동 1107-2,055-333-9689,자동차충전
경남 김해시,김해어방LPG충전소,경남 김해시 어방동 1062-14,055-327-2311,자동차충전
경남 김해시,진영가스충전소,경남 김해시 진영읍 진영리 1035,055-342-0057,자동차충전
경남 김해시,럭키엘피지충전소,경남 김해시 풍유동 62-1,055-322-1919,자동차충전
경남 김해시,김해LPG,경남 김해시 안동 260-24,055-334-9466,용기+자동차+13kg용기
경남 김해시,장유LPG충전소,경남 김해시 부곡동 192,055-314-1003,자동차+13kg용기
경남 김해시,비앤지(주),경남 김해시 한림면 신천리 285-3,055-343-1370,자동차충전
경남 김해시,동창원IC충전소,경남 김해시 진영읍 좌곤리 595,055-346-0301,자동차충전
경남 김해시,상동성민충전소,경남 김해시 상동면 우계리 717-1,055-329-2622,자동차충전
경남 김해시,삼계LPG충전소,경남 김해시 한림면 신천리 173-4,055-314-2311,자동차충전
경남 김해시,구산럭키LPG충전소,경남 김해시 구산동 352,055-336-2321,자동차충전
경남 김해시,에코LPG충전소김해,경남 김해시 응달동 282-1번지외 1필지,055-344-6444,자동차충전
경남 김해시,KB에너지,경남 김해시 진영읍 본산리 303-7번지,055-343-2733,용기+탱크
경남 김해시,제우스유화공업(주),경남 김해시 장유면 유하리 712번지외 4필지,055-314-8182,용기+탱크+13kg용기
경남 남해군,창선대교LPG충전소,경남 남해군 창선면 대벽리 75-1번지,055-867-3066,자동차충전
경남 남해군,대영엘피지충전소,경남 남해군 남해읍 입현리 1402번지외 7필지,055-864-3304,자동차충전
경남 남해군,남해LPG충전소,경남 남해군 고현면 도마리 732-4,055-864-8104,용기+자동차+13kg용기
경남 남해군,땡큐LPG,경남 남해군 남해읍 남해대로 2624,055-864-1415,자동차충전
경남 밀양시,귀명충전소,경남 밀양시 하남읍 귀명리 332-2,055-391-4886,자동차충전
경남 밀양시,삼랑진가스충전소,경남 밀양시 삼랑진읍 송지리 596번지,055-352-7999,자동차충전
경남 밀양시,(유)대광가스,경남 밀양시 부북면 전사포리7-7,055-356-3960,자동차충전
경남 밀양시,(주)태영,경남 밀양시 교동 583-2,055-355-2235,자동차충전
경남 밀양시,SK가스밀양에너지,경남 밀양시 삼문동 102-24,055-355-6700,용기+자동차+13kg용기
경남 밀양시,동구가스충전소,경남 밀양시 상남면 연금리1115-2,055-355-2086,자동차충전
경남 밀양시,(주)티엔에프 하이웨이 충전소,경남 밀양시 산내면 송백리 1060-5번지,055-351-0685,자동차충전
경남 밀양시,밀양LPG충전소,경남 밀양시 상남면 기산리 726-5/726-8번지,055-355-4455,자동차충전
경남 사천시,(주)공항엘피지충전주유소,경남 사천시 사천읍 구암리 1683,055-853-0005,자동차충전
경남 사천시,사천엘피지충전소,경남 사천시 사천읍 사주리 108-1,055-854-3616,자동차충전
경남 사천시,한일에너지,경남 사천시 곤명면 신흥리 15-1,055-853-8871,용기+자동차+탱크+13kg용기
경남 사천시,와이엠21유통(주)사천(하)주유소,경남 사천시 곤양면 묵곡리 171-31,055-854-8622,자동차충전
경남 사천시,와이엠21유통(주)사천(상)주유소,경남 사천시 곤양면 묵곡리 산53-1,055-854-6732,자동차충전
경남 사천시,삼천포가스충전소,경남 사천시 좌룡동 273-1,055-835-0939,자동차충전
경남 사천시,(주)남척가스,경남 사천시 곤명면 조장리 258,055-852-4706,용기+탱크+13kg용기
경남 사천시,학동충전소,"경남 사천시 정동면 학촌리 185-6,183-8번지",055-855-0889,자동차충전
경남 사천시,서흥엘피지,경남 사천시 축동면 배춘리799-6,055-854-5189,자동차충전
경남 사천시,남일에너지(유),경남 사천시 좌룡동 429-8,055-835-7081,자동차충전
경남 사천시,삼천포오렌지충전소,경남 사천시 용강동 664-1,055-833-9595,자동차충전
경남 사천시,(유)동아가스산업,경남 사천시 노룡동 448-1,055-832-1801,용기+자동차+탱크+13kg용기
경남 사천시,태영가스충전소,경남 사천시 서포면 외구리 236-8,055-853-5799,자동차충전
경남 사천시,남양에너지충전소,경남 사천시 서포면 자혜리 1138-3,055-0854-3003,용기+자동차+13kg용기
경남 산청군,(주)대교산청상충전소,경남 산청군 단성면 방목리 344-21,055-973-5970,자동차충전
경남 산청군,동진가스,경남 산청군 신안면 하정리 651-3,055-972-0651,자동차충전
경남 산청군,산청에너지,경남 산청군 산청읍 차탄리 1035,055-973-6409,자동차충전
경남 산청군,(주)대교산청(하)충전소,경남 산청군 단성면 방목리 366-3,055-973-5970,자동차충전
경남 산청군,양촌엘피지충전소,경남 산청군 오부면 산청대로 2293(외15-10),055-974-0081,자동차충전
경남 양산시,물금LPG충전소,경남 양산시 물금읍 증산리 845-4,055-388-1128,자동차충전
경남 양산시,비학에너지(주),경남 양산시 상북면 석계리 953,055-386-1190,자동차충전
경남 양산시,부경에너지(주)도륜대충전소,"경남 양산시 상북면 신전리 50,51번지",055-781-2900,용기+자동차+탱크+13kg용기
경남 양산시,(주)연성에너지,경남 양산시 신기동 531-24,055-912-9188,자동차충전
경남 양산시,웅상LPG충전소,경남 양산시 용당동 19번지,055-388-6663,자동차충전
경남 양산시,양산가스충전소,"경남 양산시 상북면 석계리 570-1,2.553-2",055-374-0569,자동차+13kg용기
경남 양산시,MS종합가스(주),경남 양산시 주남동 541-10,055-366-5522,용기+자동차+탱크+13kg용기
경남 양산시,(주)신성에너지 통도가스충전소,경남 양산시 하북면 백록리 1036,055-375-2600,자동차충전
경남 양산시,풀무원식품(주) 양산(서울방향)충전소,경남 양산시 동면 내송리 산86-2,055-389-1750,자동차충전
경남 양산시,(주)신성에너지,경남 양산시 북정동 167,055-385-4002,용기+자동차
경남 양산시,신양산가스충전소,경남 양산시 북부동 4-1/4-2번지,055-386-0780,자동차충전
경남 양산시,남양산충전소,경남 양산시 동면 가산리 1202-30,055-384-3125,자동차충전
경남 양산시,동해고속충전소,경남 양산시 주진동 163-1,055-365-6999,자동차충전
경남 양산시,통도사(부산방향)충전소,경남 양산시 하북면 순지리 89-5,055-372-6163,자동차충전
경남 양산시,"양산IC충전소(구,신화충전소)",경남 양산시 상북면 소토리 507-9,055-374-7735,자동차충전
경남 양산시,호포충전소,"경남 양산시 동면 가산리 1202-30, 1202-46",055-387-2261,자동차충전
